Recognisable Name, Description, Qualified Name, Target, Ordinal, ClassAccess, MethodAccess,Don't Remap
random_163,null,Lnet/minecraft/entity/passive/AbstractHorse;getAmbientSound()Lnet/minecraft/util/SoundEvent;,Ljava/util/Random;nextInt(I)I,0,0x421,0x4,FALSE
random_164,null,Lnet/minecraft/entity/passive/AbstractHorse;handleEating(Lnet/minecraft/entity/player/EntityPlayer;Lnet/minecraft/item/ItemStack;)Z,Ljava/util/Random;nextFloat()F,0,0x421,0x4,FALSE
random_165,null,Lnet/minecraft/entity/passive/AbstractHorse;handleEating(Lnet/minecraft/entity/player/EntityPlayer;Lnet/minecraft/item/ItemStack;)Z,Ljava/util/Random;nextFloat()F,1,0x421,0x4,FALSE
random_166,null,Lnet/minecraft/entity/passive/AbstractHorse;handleEating(Lnet/minecraft/entity/player/EntityPlayer;Lnet/minecraft/item/ItemStack;)Z,Ljava/util/Random;nextFloat()F,2,0x421,0x4,FALSE
random_167,null,Lnet/minecraft/entity/passive/AbstractHorse;onLivingUpdate()V,Ljava/util/Random;nextInt(I)I,0,0x421,0x1,FALSE
random_168,null,Lnet/minecraft/entity/passive/AbstractHorse;onLivingUpdate()V,Ljava/util/Random;nextInt(I)I,1,0x421,0x1,FALSE
random_169,null,Lnet/minecraft/entity/passive/AbstractHorse;onLivingUpdate()V,Ljava/util/Random;nextInt(I)I,2,0x421,0x1,FALSE
random_170,null,Lnet/minecraft/entity/passive/AbstractHorse;spawnHorseParticles(Z)V,Ljava/util/Random;nextGaussian()D,0,0x421,0x4,FALSE
random_171,null,Lnet/minecraft/entity/passive/AbstractHorse;spawnHorseParticles(Z)V,Ljava/util/Random;nextGaussian()D,1,0x421,0x4,FALSE
random_172,null,Lnet/minecraft/entity/passive/AbstractHorse;spawnHorseParticles(Z)V,Ljava/util/Random;nextGaussian()D,2,0x421,0x4,FALSE
random_173,null,Lnet/minecraft/entity/passive/AbstractHorse;spawnHorseParticles(Z)V,Ljava/util/Random;nextFloat()F,3,0x421,0x4,FALSE
random_174,null,Lnet/minecraft/entity/passive/AbstractHorse;spawnHorseParticles(Z)V,Ljava/util/Random;nextFloat()F,4,0x421,0x4,FALSE
random_175,null,Lnet/minecraft/entity/passive/AbstractHorse;spawnHorseParticles(Z)V,Ljava/util/Random;nextFloat()F,5,0x421,0x4,FALSE
random_176,null,Lnet/minecraft/entity/passive/AbstractHorse;getModifiedMaxHealth()F,Ljava/util/Random;nextInt(I)I,0,0x421,0x4,FALSE
random_177,null,Lnet/minecraft/entity/passive/AbstractHorse;getModifiedMaxHealth()F,Ljava/util/Random;nextInt(I)I,1,0x421,0x4,FALSE
random_178,null,Lnet/minecraft/entity/passive/AbstractHorse;getModifiedJumpStrength()D,Ljava/util/Random;nextDouble()D,0,0x421,0x4,FALSE
random_179,null,Lnet/minecraft/entity/passive/AbstractHorse;getModifiedJumpStrength()D,Ljava/util/Random;nextDouble()D,1,0x421,0x4,FALSE
random_180,null,Lnet/minecraft/entity/passive/AbstractHorse;getModifiedJumpStrength()D,Ljava/util/Random;nextDouble()D,2,0x421,0x4,FALSE
random_181,null,Lnet/minecraft/entity/passive/AbstractHorse;getModifiedMovementSpeed()D,Ljava/util/Random;nextDouble()D,0,0x421,0x4,FALSE
random_182,null,Lnet/minecraft/entity/passive/AbstractHorse;getModifiedMovementSpeed()D,Ljava/util/Random;nextDouble()D,1,0x421,0x4,FALSE
random_183,null,Lnet/minecraft/entity/passive/AbstractHorse;getModifiedMovementSpeed()D,Ljava/util/Random;nextDouble()D,2,0x421,0x4,FALSE
random_184,null,Lnet/minecraft/entity/passive/AbstractHorse;onInitialSpawn(Lnet/minecraft/world/DifficultyInstance;Lnet/minecraft/entity/IEntityLivingData;)Lnet/minecraft/entity/IEntityLivingData;,Ljava/util/Random;nextInt(I)I,0,0x421,0x1,FALSE
random_185,null,Lnet/minecraft/entity/passive/EntityAnimal;onLivingUpdate()V,Ljava/util/Random;nextGaussian()D,0,0x421,0x1,FALSE
random_186,null,Lnet/minecraft/entity/passive/EntityAnimal;onLivingUpdate()V,Ljava/util/Random;nextGaussian()D,1,0x421,0x1,FALSE
random_187,null,Lnet/minecraft/entity/passive/EntityAnimal;onLivingUpdate()V,Ljava/util/Random;nextGaussian()D,2,0x421,0x1,FALSE
random_188,null,Lnet/minecraft/entity/passive/EntityAnimal;onLivingUpdate()V,Ljava/util/Random;nextFloat()F,3,0x421,0x1,FALSE
random_189,null,Lnet/minecraft/entity/passive/EntityAnimal;onLivingUpdate()V,Ljava/util/Random;nextFloat()F,4,0x421,0x1,FALSE
random_190,null,Lnet/minecraft/entity/passive/EntityAnimal;onLivingUpdate()V,Ljava/util/Random;nextFloat()F,5,0x421,0x1,FALSE
random_191,null,Lnet/minecraft/entity/passive/EntityAnimal;getExperiencePoints(Lnet/minecraft/entity/player/EntityPlayer;)I,Ljava/util/Random;nextInt(I)I,0,0x421,0x4,FALSE
random_192,null,Lnet/minecraft/entity/passive/EntityAnimal;handleStatusUpdate(B)V,Ljava/util/Random;nextGaussian()D,0,0x421,0x1,FALSE
random_193,null,Lnet/minecraft/entity/passive/EntityAnimal;handleStatusUpdate(B)V,Ljava/util/Random;nextGaussian()D,1,0x421,0x1,FALSE
random_194,null,Lnet/minecraft/entity/passive/EntityAnimal;handleStatusUpdate(B)V,Ljava/util/Random;nextGaussian()D,2,0x421,0x1,FALSE
random_195,null,Lnet/minecraft/entity/passive/EntityAnimal;handleStatusUpdate(B)V,Ljava/util/Random;nextFloat()F,3,0x421,0x1,FALSE
random_196,null,Lnet/minecraft/entity/passive/EntityAnimal;handleStatusUpdate(B)V,Ljava/util/Random;nextFloat()F,4,0x421,0x1,FALSE
random_197,null,Lnet/minecraft/entity/passive/EntityAnimal;handleStatusUpdate(B)V,Ljava/util/Random;nextFloat()F,5,0x421,0x1,FALSE
random_198,null,Lnet/minecraft/entity/EntityAgeable;onLivingUpdate()V,Ljava/util/Random;nextFloat()F,0,0x421,0x1,FALSE
random_199,null,Lnet/minecraft/entity/EntityAgeable;onLivingUpdate()V,Ljava/util/Random;nextFloat()F,1,0x421,0x1,FALSE
random_200,null,Lnet/minecraft/entity/EntityAgeable;onLivingUpdate()V,Ljava/util/Random;nextFloat()F,2,0x421,0x1,FALSE
random_201,null,Lnet/minecraft/block/Block;dropBlockAsItemWithChance(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;FI)V,Ljava/util/Random;nextFloat()F,0,0x21,0x1,FALSE
random_202,null,Lnet/minecraft/block/Block;spawnAsEntity(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/item/ItemStack;)V,Ljava/util/Random;nextFloat()F,0,0x21,0x9,FALSE
random_203,null,Lnet/minecraft/block/Block;spawnAsEntity(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/item/ItemStack;)V,Ljava/util/Random;nextFloat()F,1,0x21,0x9,FALSE
random_204,null,Lnet/minecraft/block/Block;spawnAsEntity(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/item/ItemStack;)V,Ljava/util/Random;nextFloat()F,2,0x21,0x9,FALSE
random_205,null,Lnet/minecraftforge/registries/NamespacedDefaultedWrapper;getRandomObject(Ljava/util/Random;)Lnet/minecraftforge/registries/IForgeRegistryEntry;,Ljava/util/Random;nextInt(I)I,0,0x20,0x1,TRUE
random_206,null,Lnet/minecraftforge/registries/NamespacedWrapper;getRandomObject(Ljava/util/Random;)Lnet/minecraftforge/registries/IForgeRegistryEntry;,Ljava/util/Random;nextInt(I)I,0,0x20,0x1,TRUE
random_207,null,Lnet/minecraft/world/biome/Biome;getRandomTreeFeature(Ljava/util/Random;)Lnet/minecraft/world/gen/feature/WorldGenAbstractTree;,Ljava/util/Random;nextInt(I)I,0,0x421,0x1,FALSE
random_208,null,Lnet/minecraft/world/biome/Biome;pickRandomFlower(Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Lnet/minecraft/block/BlockFlower$EnumFlowerType;,Ljava/util/Random;nextInt(I)I,0,0x421,0x1,FALSE
random_209,null,Lnet/minecraft/world/biome/Biome;generateBiomeTerrain(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/world/chunk/ChunkPrimer;IID)V,Ljava/util/Random;nextDouble()D,0,0x421,0x11,FALSE
random_210,null,Lnet/minecraft/world/biome/Biome;generateBiomeTerrain(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/world/chunk/ChunkPrimer;IID)V,Ljava/util/Random;nextInt(I)I,1,0x421,0x11,FALSE
random_211,null,Lnet/minecraft/world/biome/Biome;generateBiomeTerrain(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/world/chunk/ChunkPrimer;IID)V,Ljava/util/Random;nextInt(I)I,2,0x421,0x11,FALSE
random_212,null,Lnet/minecraftforge/fml/common/registry/VillagerRegistry$VillagerProfession;getRandomCareer(Ljava/util/Random;)I,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,TRUE
random_213,null,Lnet/minecraftforge/fml/common/registry/GameRegistry;generateWorld(IILnet/minecraft/world/World;Lnet/minecraft/world/gen/IChunkGenerator;Lnet/minecraft/world/chunk/IChunkProvider;)V,Ljava/util/Random;nextLong()J,0,0x21,0x9,TRUE
random_214,null,Lnet/minecraftforge/fml/common/registry/GameRegistry;generateWorld(IILnet/minecraft/world/World;Lnet/minecraft/world/gen/IChunkGenerator;Lnet/minecraft/world/chunk/IChunkProvider;)V,Ljava/util/Random;nextLong()J,1,0x21,0x9,TRUE
random_215,null,Lnet/minecraftforge/fml/common/registry/GameRegistry;generateWorld(IILnet/minecraft/world/World;Lnet/minecraft/world/gen/IChunkGenerator;Lnet/minecraft/world/chunk/IChunkProvider;)V,Ljava/util/Random;setSeed(J)V,2,0x21,0x9,TRUE
random_216,null,Lnet/minecraft/block/BlockDoublePlant;getItemDropped(Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;I)Lnet/minecraft/item/Item;,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_217,null,Lnet/minecraft/entity/item/EntityXPOrb;onUpdate()V,Ljava/util/Random;nextFloat()F,0,0x21,0x1,FALSE
random_218,null,Lnet/minecraft/entity/item/EntityXPOrb;onUpdate()V,Ljava/util/Random;nextFloat()F,1,0x21,0x1,FALSE
random_219,null,Lnet/minecraft/entity/item/EntityXPOrb;onUpdate()V,Ljava/util/Random;nextFloat()F,2,0x21,0x1,FALSE
random_220,null,Lnet/minecraft/entity/item/EntityXPOrb;onUpdate()V,Ljava/util/Random;nextFloat()F,3,0x21,0x1,FALSE
random_221,null,Lnet/minecraft/entity/item/EntityXPOrb;onUpdate()V,Ljava/util/Random;nextFloat()F,4,0x21,0x1,FALSE
random_222,null,Lnet/minecraft/entity/item/EntityItem;onUpdate()V,Ljava/util/Random;nextFloat()F,0,0x21,0x1,FALSE
random_223,null,Lnet/minecraft/entity/item/EntityItem;onUpdate()V,Ljava/util/Random;nextFloat()F,1,0x21,0x1,FALSE
random_224,null,Lnet/minecraft/entity/item/EntityItem;onUpdate()V,Ljava/util/Random;nextFloat()F,2,0x21,0x1,FALSE
random_225,null,Lnet/minecraft/entity/item/EntityItem;onUpdate()V,Ljava/util/Random;nextFloat()F,3,0x21,0x1,FALSE
random_226,null,Lnet/minecraft/entity/item/EntityItem;onUpdate()V,Ljava/util/Random;nextFloat()F,4,0x21,0x1,FALSE
random_227,null,Lnet/minecraft/block/BlockGrass;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_228,null,Lnet/minecraft/block/BlockGrass;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V,Ljava/util/Random;nextInt(I)I,1,0x21,0x1,FALSE
random_229,null,Lnet/minecraft/block/BlockGrass;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V,Ljava/util/Random;nextInt(I)I,2,0x21,0x1,FALSE
random_230,null,Lnet/minecraft/block/BlockGrass;grow(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;)V,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_231,null,Lnet/minecraft/block/BlockGrass;grow(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;)V,Ljava/util/Random;nextInt(I)I,1,0x21,0x1,FALSE
random_232,null,Lnet/minecraft/block/BlockGrass;grow(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;)V,Ljava/util/Random;nextInt(I)I,2,0x21,0x1,FALSE
random_233,null,Lnet/minecraft/block/BlockGrass;grow(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;)V,Ljava/util/Random;nextInt(I)I,3,0x21,0x1,FALSE
random_234,null,Lnet/minecraft/block/BlockGrass;grow(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;)V,Ljava/util/Random;nextInt(I)I,4,0x21,0x1,FALSE
random_235,null,Lnet/minecraft/block/BlockSapling;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_236,null,Lnet/minecraft/block/BlockSapling;generateTree(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_237,null,Lnet/minecraft/block/BlockSapling;generateTree(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V,Ljava/util/Random;nextBoolean()Z,1,0x21,0x1,FALSE
random_238,null,Lnet/minecraft/block/BlockSapling;generateTree(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V,Ljava/util/Random;nextInt(I)I,2,0x21,0x1,FALSE
random_239,null,Lnet/minecraft/block/BlockSapling;canUseBonemeal(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;)Z,Ljava/util/Random;nextFloat()F,0,0x21,0x1,FALSE
random_240,null,Lnet/minecraft/world/gen/feature/WorldGenBigTree;generateLeafNodeList()V,Ljava/util/Random;nextFloat()F,0,0x21,0x0,FALSE
random_241,null,Lnet/minecraft/world/gen/feature/WorldGenBigTree;generateLeafNodeList()V,Ljava/util/Random;nextFloat()F,1,0x21,0x0,FALSE
random_242,null,Lnet/minecraft/world/gen/feature/WorldGenBigTree;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextLong()J,0,0x21,0x1,FALSE
random_243,null,Lnet/minecraft/world/gen/feature/WorldGenBigTree;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,1,0x21,0x1,FALSE
random_244,null,Lnet/minecraft/world/gen/feature/WorldGenTrees;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_245,null,Lnet/minecraft/world/gen/feature/WorldGenTrees;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,1,0x21,0x1,FALSE
random_246,null,Lnet/minecraft/world/gen/feature/WorldGenTrees;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,2,0x21,0x1,FALSE
random_247,null,Lnet/minecraft/world/gen/feature/WorldGenTrees;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,3,0x21,0x1,FALSE
random_248,null,Lnet/minecraft/world/gen/feature/WorldGenTrees;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,4,0x21,0x1,FALSE
random_249,null,Lnet/minecraft/world/gen/feature/WorldGenTrees;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,5,0x21,0x1,FALSE
random_250,null,Lnet/minecraft/world/gen/feature/WorldGenTrees;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,6,0x21,0x1,FALSE
random_251,null,Lnet/minecraft/world/gen/feature/WorldGenTrees;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,7,0x21,0x1,FALSE
random_252,null,Lnet/minecraft/world/gen/feature/WorldGenTrees;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,8,0x21,0x1,FALSE
random_253,null,Lnet/minecraft/world/gen/feature/WorldGenTrees;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,9,0x21,0x1,FALSE
random_254,null,Lnet/minecraft/world/gen/feature/WorldGenTrees;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,10,0x21,0x1,FALSE
random_255,null,Lnet/minecraft/world/gen/feature/WorldGenTrees;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,11,0x21,0x1,FALSE
random_256,null,Lnet/minecraft/world/gen/feature/WorldGenTrees;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,12,0x21,0x1,FALSE
random_257,null,Lnet/minecraft/world/gen/feature/WorldGenMegaPineTree;createCrown(Lnet/minecraft/world/World;IIIILjava/util/Random;)V,Ljava/util/Random;nextInt(I)I,0,0x21,0x2,FALSE
random_258,null,Lnet/minecraft/world/gen/feature/WorldGenMegaPineTree;generateSaplings(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)V,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_259,null,Lnet/minecraft/world/gen/feature/WorldGenHugeTrees;getHeight(Ljava/util/Random;)I,Ljava/util/Random;nextInt(I)I,0,0x421,0x4,FALSE
random_260,null,Lnet/minecraft/world/gen/feature/WorldGenHugeTrees;getHeight(Ljava/util/Random;)I,Ljava/util/Random;nextInt(I)I,1,0x421,0x4,FALSE
random_261,null,Lnet/minecraft/world/gen/feature/WorldGenTaiga2;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_262,null,Lnet/minecraft/world/gen/feature/WorldGenTaiga2;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,1,0x21,0x1,FALSE
random_263,null,Lnet/minecraft/world/gen/feature/WorldGenTaiga2;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,2,0x21,0x1,FALSE
random_264,null,Lnet/minecraft/world/gen/feature/WorldGenTaiga2;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,3,0x21,0x1,FALSE
random_265,null,Lnet/minecraft/world/gen/feature/WorldGenTaiga2;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,4,0x21,0x1,FALSE
random_266,null,Lnet/minecraft/world/gen/feature/WorldGenBirchTree;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_267,null,Lnet/minecraft/world/gen/feature/WorldGenBirchTree;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,1,0x21,0x1,FALSE
random_268,null,Lnet/minecraft/world/gen/feature/WorldGenBirchTree;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,2,0x21,0x1,FALSE
random_269,null,Lnet/minecraft/world/gen/feature/WorldGenMegaJungle;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_270,null,Lnet/minecraft/world/gen/feature/WorldGenMegaJungle;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextFloat()F,1,0x21,0x1,FALSE
random_271,null,Lnet/minecraft/world/gen/feature/WorldGenMegaJungle;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,2,0x21,0x1,FALSE
random_272,null,Lnet/minecraft/world/gen/feature/WorldGenMegaJungle;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,3,0x21,0x1,FALSE
random_273,null,Lnet/minecraft/world/gen/feature/WorldGenMegaJungle;placeVine(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/properties/PropertyBool;)V,Ljava/util/Random;nextInt(I)I,0,0x21,0x2,FALSE
random_274,null,Lnet/minecraft/world/gen/feature/WorldGenSavannaTree;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_275,null,Lnet/minecraft/world/gen/feature/WorldGenSavannaTree;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,1,0x21,0x1,FALSE
random_276,null,Lnet/minecraft/world/gen/feature/WorldGenSavannaTree;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,2,0x21,0x1,FALSE
random_277,null,Lnet/minecraft/world/gen/feature/WorldGenSavannaTree;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,3,0x21,0x1,FALSE
random_278,null,Lnet/minecraft/world/gen/feature/WorldGenSavannaTree;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,4,0x21,0x1,FALSE
random_279,null,Lnet/minecraft/world/gen/feature/WorldGenSavannaTree;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,5,0x21,0x1,FALSE
random_280,null,Lnet/minecraft/world/gen/feature/WorldGenCanopyTree;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_281,null,Lnet/minecraft/world/gen/feature/WorldGenCanopyTree;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,1,0x21,0x1,FALSE
random_282,null,Lnet/minecraft/world/gen/feature/WorldGenCanopyTree;generate(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;)Z,Ljava/util/Random;nextInt(I)I,2,0x21,0x1,FALSE
