Recognisable Name	 Description	 Qualified Name	 Target	 Ordinal	 ClassAccess	 MethodAccess	Don't Remap	Don't change	IsClient?	Static
fireParticlePosZ	Get the Z of a fire particle	Lnet/minecraft/block/BlockFire;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextDouble()D	8	0x21	0x1	FALSE	FALSE	TRUE	FALSE
fireParticlePosX	Get the X of a fire particle	Lnet/minecraft/block/BlockFire;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextDouble()D	9	0x21	0x1	FALSE	FALSE	TRUE	FALSE
fireParticlePosY	Get the Y of a fire particle	Lnet/minecraft/block/BlockFire;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextDouble()D	10	0x21	0x1	FALSE	FALSE	TRUE	FALSE
fireParticlePosZ	Get the Z of a fire particle	Lnet/minecraft/block/BlockFire;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextDouble()D	11	0x21	0x1	FALSE	FALSE	TRUE	FALSE
fireParticlePosX	Get the X of a fire particle	Lnet/minecraft/block/BlockFire;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextDouble()D	12	0x21	0x1	FALSE	FALSE	TRUE	FALSE
fireParticlePosY	Get the Y of a fire particle	Lnet/minecraft/block/BlockFire;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextDouble()D	13	0x21	0x1	FALSE	FALSE	TRUE	FALSE
fireParticlePosZ	Get the Z of a fire particle	Lnet/minecraft/block/BlockFire;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextDouble()D	14	0x21	0x1	FALSE	FALSE	TRUE	FALSE
fireParticlePosX	Get the X of a fire particle	Lnet/minecraft/block/BlockFire;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextDouble()D	15	0x21	0x1	FALSE	FALSE	TRUE	FALSE
fireParticlePosY	Get the Y of a fire particle	Lnet/minecraft/block/BlockFire;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextDouble()D	16	0x21	0x1	FALSE	FALSE	TRUE	FALSE
fireParticlePosZ	Get the Z of a fire particle	Lnet/minecraft/block/BlockFire;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextDouble()D	17	0x21	0x1	FALSE	FALSE	TRUE	FALSE
catchFireChance	Chance for a block to catch on fire	Lnet/minecraft/block/BlockFire;tryCatchFire(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;ILjava/util/Random;ILnet/minecraft/util/EnumFacing;)V	Ljava/util/Random;nextInt(I)I	0	0x21	0x2	TRUE	FALSE	FALSE	FALSE
catchFireChance	Chance for a block to catch on fire	Lnet/minecraft/block/BlockFire;tryCatchFire(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;ILjava/util/Random;ILnet/minecraft/util/EnumFacing;)V	Ljava/util/Random;nextInt(I)I	1	0x21	0x2	TRUE	FALSE	FALSE	FALSE
catchFireAge	Increases the age of the fire by a random amount	Lnet/minecraft/block/BlockFire;tryCatchFire(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;ILjava/util/Random;ILnet/minecraft/util/EnumFacing;)V	Ljava/util/Random;nextInt(I)I	2	0x21	0x2	TRUE	FALSE	FALSE	FALSE
fireSelfExtinguish	Chance of the fire extinguishing itself	Lnet/minecraft/block/BlockFire;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V	Ljava/util/Random;nextFloat()F	0	0x21	0x1	FALSE	FALSE	FALSE	FALSE
fireIncreaseAge	Amount to increase the age of the fire	Lnet/minecraft/block/BlockFire;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	FALSE	FALSE	FALSE
fireUpdateDelay	Amount of delay before the fire updates	Lnet/minecraft/block/BlockFire;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V	Ljava/util/Random;nextInt(I)I	1	0x21	0x1	FALSE	FALSE	FALSE	FALSE
fireNonFlammableExtinguish	Chance of a non flammable block extinguishes itself	Lnet/minecraft/block/BlockFire;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V	Ljava/util/Random;nextInt(I)I	2	0x21	0x1	FALSE	FALSE	FALSE	FALSE
fireClusterChance	Chance of increasing age when fire is in a fire cluster	Lnet/minecraft/block/BlockFire;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V	Ljava/util/Random;nextInt(I)I	3	0x21	0x1	FALSE	FALSE	FALSE	FALSE
fireClusterIncreaseAge	Amount to increase age when in a fire cluster	Lnet/minecraft/block/BlockFire;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V	Ljava/util/Random;nextInt(I)I	4	0x21	0x1	FALSE	FALSE	FALSE	FALSE
frostedIceMeltChance	Chance for frosted ice to melt	Lnet/minecraft/block/BlockFrostedIce;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	FALSE	FALSE	FALSE
furnaceParticlePos	Offset of the position of the furnace particles in the Y axis	Lnet/minecraft/block/BlockFurnace;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextDouble()D	0	0x21	0x1	FALSE	FALSE	TRUE	FALSE
furnaceParticlePos	Position of some furnace particles	Lnet/minecraft/block/BlockFurnace;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextDouble()D	1	0x21	0x1	FALSE	FALSE	TRUE	FALSE
furnaceSound	Chance for the furnace to crackle	Lnet/minecraft/block/BlockFurnace;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextDouble()D	2	0x21	0x1	FALSE	FALSE	TRUE	FALSE
glowstoneDrop	Quantity of glowstone drop	Lnet/minecraft/block/BlockGlowstone;quantityDropped(Ljava/util/Random;)I	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	FALSE	FALSE	FALSE
glowstoneDropFortuneBonus	Quantity of bonus glowstone drop	Lnet/minecraft/block/BlockGlowstone;quantityDroppedWithBonus(ILjava/util/Random;)I	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	FALSE	FALSE	FALSE
bonemealGrassFlower	If a flower should be added when bonemealing grass	Lnet/minecraft/block/BlockGrass;grow(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;)V	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	FALSE	FALSE	FALSE
bonemealGrassPos	The position where the grass should grow	Lnet/minecraft/block/BlockGrass;grow(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;)V	Ljava/util/Random;nextInt(I)I	1	0x21	0x1	FALSE	FALSE	FALSE	FALSE
bonemealGrassPos	The position where the grass should grow	Lnet/minecraft/block/BlockGrass;grow(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;)V	Ljava/util/Random;nextInt(I)I	2	0x21	0x1	FALSE	FALSE	FALSE	FALSE
bonemealGrassPos	The position where the grass should grow	Lnet/minecraft/block/BlockGrass;grow(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;)V	Ljava/util/Random;nextInt(I)I	3	0x21	0x1	FALSE	FALSE	FALSE	FALSE
bonemealGrassPos	The position where the grass should grow	Lnet/minecraft/block/BlockGrass;grow(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;)V	Ljava/util/Random;nextInt(I)I	4	0x21	0x1	FALSE	FALSE	FALSE	FALSE
grassSpreadPos	Determines the next block position for grass to spread	Lnet/minecraft/block/BlockGrass;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	FALSE	FALSE	FALSE
grassSpreadPos	Determines the next block position for grass to spread	Lnet/minecraft/block/BlockGrass;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V	Ljava/util/Random;nextInt(I)I	1	0x21	0x1	FALSE	FALSE	FALSE	FALSE
grassSpreadPos	Determines the next block position for grass to spread	Lnet/minecraft/block/BlockGrass;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V	Ljava/util/Random;nextInt(I)I	2	0x21	0x1	FALSE	FALSE	FALSE	FALSE
gravelDropFlint	If gravel frops flint or itself	Lnet/minecraft/block/BlockGravel;getItemDropped(Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;I)Lnet/minecraft/item/Item;	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	FALSE	FALSE	FALSE
mushroomHugeDrop	Quantity of huge mushroom drop	Lnet/minecraft/block/BlockHugeMushroom;quantityDropped(Ljava/util/Random;)I	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	FALSE	FALSE	FALSE
jukeboxRecordDropPosition	Position of the record when a jukebox releases it	Lnet/minecraft/block/BlockJukebox;dropRecord(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;)V	Ljava/util/Random;nextFloat()F	0	0x21	0x2	FALSE	FALSE	FALSE	FALSE
jukeboxRecordDropPosition	Position of the record when a jukebox releases it	Lnet/minecraft/block/BlockJukebox;dropRecord(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;)V	Ljava/util/Random;nextFloat()F	1	0x21	0x2	FALSE	FALSE	FALSE	FALSE
jukeboxRecordDropPosition	Position of the record when a jukebox releases it	Lnet/minecraft/block/BlockJukebox;dropRecord(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;)V	Ljava/util/Random;nextFloat()F	2	0x21	0x2	FALSE	FALSE	FALSE	FALSE
leafDropSapling2	Chance of a sapling dropped	Lnet/minecraft/block/BlockLeaves;getDrops(Lnet/minecraft/util/NonNullList;Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;I)V	Ljava/util/Random;nextInt(I)I	0	0x421	0x1	TRUE	FALSE	FALSE	FALSE
leafDropSapling	Chance of a sapling dropped	Lnet/minecraft/block/BlockLeaves;quantityDropped(Ljava/util/Random;)I	Ljava/util/Random;nextInt(I)I	0	0x421	0x1	FALSE	FALSE	FALSE	FALSE
leafDripParticleActivate	If a drip particle should spawn	Lnet/minecraft/block/BlockLeaves;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextInt(I)I	0	0x421	0x1	FALSE	FALSE	TRUE	FALSE
leafDripParticle	Position of drip particle	Lnet/minecraft/block/BlockLeaves;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextFloat()F	0	0x421	0x1	FALSE	FALSE	TRUE	FALSE
leafDripParticle	Position of drip particle	Lnet/minecraft/block/BlockLeaves;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextFloat()F	1	0x421	0x1	FALSE	FALSE	TRUE	FALSE
waterAmbientSoundActivate	If the water flowing sound should play	Lnet/minecraft/block/BlockLiquid;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextInt(I)I	0	0x421	0x1	FALSE	FALSE	TRUE	FALSE
waterAmbientSound	Pitch of the water flowing sound	Lnet/minecraft/block/BlockLiquid;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextFloat()F	0	0x421	0x1	FALSE	FALSE	TRUE	FALSE
waterAmbientSound	Pitch of the water flowing sound	Lnet/minecraft/block/BlockLiquid;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextFloat()F	1	0x421	0x1	FALSE	FALSE	TRUE	FALSE
waterParticleSuspendedActivate	If a water particle should spawn	Lnet/minecraft/block/BlockLiquid;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextInt(I)I	1	0x421	0x1	FALSE	FALSE	TRUE	FALSE
waterParticleSuspendedPos	Water particle position	Lnet/minecraft/block/BlockLiquid;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextFloat()F	2	0x421	0x1	FALSE	FALSE	TRUE	FALSE
waterParticleSuspendedPos	Water particle position	Lnet/minecraft/block/BlockLiquid;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextFloat()F	3	0x421	0x1	FALSE	FALSE	TRUE	FALSE
waterParticleSuspendedPos	Water particle position	Lnet/minecraft/block/BlockLiquid;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextFloat()F	4	0x421	0x1	FALSE	FALSE	TRUE	FALSE
lavaPopSoundActivate	If the lava pop sound should activate	Lnet/minecraft/block/BlockLiquid;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextInt(I)I	2	0x421	0x1	FALSE	FALSE	TRUE	FALSE
lavaPopParticle	Position of lava pop particle	Lnet/minecraft/block/BlockLiquid;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextFloat()F	5	0x421	0x1	FALSE	FALSE	TRUE	FALSE
lavaPopParticle	Position of lava pop particle	Lnet/minecraft/block/BlockLiquid;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextFloat()F	6	0x421	0x1	FALSE	FALSE	TRUE	FALSE
lavaPopSoundPitch	Postion of lava pop sound	Lnet/minecraft/block/BlockLiquid;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextFloat()F	7	0x421	0x1	FALSE	FALSE	TRUE	FALSE
lavaPopSoundPitch	Postion of lava pop sound	Lnet/minecraft/block/BlockLiquid;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextFloat()F	8	0x421	0x1	FALSE	FALSE	TRUE	FALSE
lavaAmbientSoundActivate	If the lava flowing sound should play	Lnet/minecraft/block/BlockLiquid;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextInt(I)I	3	0x421	0x1	FALSE	FALSE	TRUE	FALSE
lavaAmbientSound	Pitch of flowing lava sound	Lnet/minecraft/block/BlockLiquid;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextFloat()F	9	0x421	0x1	FALSE	FALSE	TRUE	FALSE
lavaAmbientSound	Pitch of flowing lava sound	Lnet/minecraft/block/BlockLiquid;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextFloat()F	10	0x421	0x1	FALSE	FALSE	TRUE	FALSE
liquidDripParticleActivate	If a drip particle should spawn	Lnet/minecraft/block/BlockLiquid;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextInt(I)I	4	0x421	0x1	FALSE	FALSE	TRUE	FALSE
liquidDripParticle	Position of drip particle	Lnet/minecraft/block/BlockLiquid;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextFloat()F	11	0x421	0x1	FALSE	FALSE	TRUE	FALSE
liquidDripParticle	Position of drip particle	Lnet/minecraft/block/BlockLiquid;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V	Ljava/util/Random;nextFloat()F	12	0x421	0x1	FALSE	FALSE	TRUE	FALSE
liquidExtinguishSound	Pitch of the sound when combining water and lava	Lnet/minecraft/block/BlockLiquid;triggerMixEffects(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextFloat()F	0	0x421	0x4	FALSE	FALSE	FALSE	FALSE
liquidExtinguishSound	Pitch of the sound when combining water and lava	Lnet/minecraft/block/BlockLiquid;triggerMixEffects(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)V	Ljava/util/Random;nextFloat()F	1	0x421	0x4	FALSE	FALSE	FALSE	FALSE
lavaParticlePos	Postion of lava particle	Lnet/minecraft/block/BlockLiquid;triggerMixEffects(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)V	Ljava/lang/Math;random()D	0	0x421	0x4	FALSE	FALSE	FALSE	FALSE
lavaParticlePos	Postion of lava particle	Lnet/minecraft/block/BlockLiquid;triggerMixEffects(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)V	Ljava/lang/Math;random()D	1	0x421	0x4	FALSE	FALSE	FALSE	FALSE
magmaExtinguish	Pitch of the sound when water flows over magma	Lnet/minecraft/block/BlockMagma;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V	Ljava/util/Random;nextFloat()F	0	0x21	0x1	FALSE	FALSE	FALSE	FALSE
magmaExtinguish	Pitch of the sound when water flows over magma	Lnet/minecraft/block/BlockMagma;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V	Ljava/util/Random;nextFloat()F	1	0x21	0x1	FALSE	FALSE	FALSE	FALSE
melonDrop	Quantity of melon drop	Lnet/minecraft/block/BlockMelon;quantityDropped(Ljava/util/Random;)I	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	FALSE	FALSE	FALSE
bonusMelonDrop	Quantity of bonus melon drop	Lnet/minecraft/block/BlockMelon;quantityDroppedWithBonus(ILjava/util/Random;)I	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	FALSE	FALSE	FALSE
mobspawnerXpAmount	Amount of xp dropped by a mob spawner	Lnet/minecraft/block/BlockMobSpawner;getExpDrop(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;I)I	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	TRUE	FALSE	FALSE	FALSE
mobspawnerXpAmount	Amount of xp dropped by a mob spawner	Lnet/minecraft/block/BlockMobSpawner;getExpDrop(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;I)I	Ljava/util/Random;nextInt(I)I	1	0x21	0x1	TRUE	FALSE	FALSE	FALSE
mushroomSpreadChance	Chance of a mushroom spreading to surrounding blocks	Lnet/minecraft/block/BlockMushroom;canUseBonemeal(Lnet/minecraft/world/World;Ljava/util/Random;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;)Z	Ljava/util/Random;nextFloat()F	0	0x21	0x1	FALSE	FALSE	FALSE	FALSE
mushroomSpreadPosition	Position of the next mushroom around the current one	Lnet/minecraft/block/BlockMushroom;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V	Ljava/util/Random;nextInt(I)I	0	0x21	0x1	FALSE	FALSE	FALSE	FALSE
mushroomSpreadPosition	Position of the next mushroom around the current one	Lnet/minecraft/block/BlockMushroom;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V	Ljava/util/Random;nextInt(I)I	1	0x21	0x1	FALSE	FALSE	FALSE	FALSE
mushroomSpreadPosition	Position of the next mushroom around the current one	Lnet/minecraft/block/BlockMushroom;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V	Ljava/util/Random;nextInt(I)I	2	0x21	0x1	FALSE	FALSE	FALSE	FALSE
